logradouro,complemento,bairro,cidade,estado,cep,longitude,latitude
Avenida Engenheiro Roberto Freire,230.0,Capim Macio,Natal,RN,59080-075,-35.181220200000006,-5.8700025999999985
Avenida Engenheiro Roberto Freire,640.0,Capim Macio,Natal,RN,59082-025,-35.1810653,-5.8707677999999985
Avenida Engenheiro Roberto Freire,1208.0,Capim Macio,Natal,RN,59082-055,-35.202412,-5.853040699999998
Avenida Engenheiro Roberto Freire,1748.0,Capim Macio,Natal,RN,59082-095,-35.196843799999996,-5.8573863
Avenida Engenheiro Roberto Freire,2402.0,Capim Macio,Natal,RN,59082-175,-35.1908256,-5.8623072
Avenida Engenheiro Roberto Freire,3976.0,Ponta Negra,Natal,RN,59094-410,-35.180482399999995,-5.8725445
Avenida Engenheiro Roberto Freire,4462.0,Ponta Negra,Natal,RN,59092-440,-35.17803,-5.876134700000001
Avenida Engenheiro Roberto Freire,701.0,Capim Macio,Natal,RN,59078-600,-35.2024666,-5.852466400000001
Avenida Engenheiro Roberto Freire 2184,,Capim Macio,Natal,RN,59082-902,-35.1927441,-5.8616801
Avenida Engenheiro Roberto Freire 340,,Capim Macio,Natal,RN,59080-900,-35.2055217,-5.8511270999999985
Avenida Engenheiro Roberto Freire 481,,Capim Macio,Natal,RN,59078-902,-35.2036842,-5.8509391
Avenida Engenheiro Roberto Freire,2942.0,Capim Macio,Natal,RN,59082-400,-35.20378839999999,-5.8517961
Avenida Engenheiro Roberto Freire,3486.0,Ponta Negra,Natal,RN,59090-000,-35.181487700000005,-5.8704838
Travessa Engenheiro Roberto Freire,,Ponta Negra,Natal,RN,59090-172,-35.1803191,-5.872285700000001
Rua Engenheiro Vulpiano Cavalcanti Filho,,Rocas,Natal,RN,59012-145,-35.200214200000005,-5.7782596
Praça Engenheiro Wilson Miranda,,Santos Reis,Natal,RN,59010-530,-35.2015373,-5.767742399999999
Rua Enoque Fonseca,,Potengi,Natal,RN,59112-415,-35.2582233,-5.750310199999999
Rua Enéas Reis,,Petrópolis,Natal,RN,59020-020,-35.1969316,-5.7848137
Rua Epaminondas Jacomé,,Tirol,Natal,RN,59020-430,-35.2024273,-5.801125700000001
Rua Epaminondas da Silveira Filho,,Lagoa Azul,Natal,RN,59139-542,-35.2680402,-5.7225858
Rua Epitácio Andrade,,Barro Vermelho,Natal,RN,59022-405,-35.207629,-5.8011431
Rua Epitácio Lira,,Ribeira,Natal,RN,59012-440,-35.202513700000004,-5.7804546
Rua Epitácio Pessoa,,Alecrim,Natal,RN,59037-390,-35.2217263,-5.804703
Travessa Epitácio Pessoa,,Alecrim,Natal,RN,59037-395,-35.2218559,-5.805260199999998
Rua Equador,,Lagoa Nova,Natal,RN,59063-310,-35.2171157,-5.825909999999999
Rua Erfisa Félix,,Nossa Senhora da Apresentação,Natal,RN,59115-536,-35.278245500000004,-5.747511900000001
Avenida Erivan França,,Ponta Negra,Natal,RN,59090-100,-35.171172,-5.8816359
Rua Ernani da Silveira,,Barro Vermelho,Natal,RN,59030-190,-35.2081414,-5.7926939000000015
Rua Ernesto Fonseca,,Barro Vermelho,Natal,RN,59030-510,-35.208695,-5.7967121
Rua Ernesto Nazareth,,Candelária,Natal,RN,59065-240,-35.222030200000006,-5.8384637999999995
Rua Erva Cidreira,,Pajuçara,Natal,RN,59122-379,-35.237803,-5.7504745
Rua Erva Mate,,Pajuçara,Natal,RN,59122-375,-35.2385245,-5.750996700000001
Rua Escalada do Morro,,Ponta Negra,Natal,RN,59090-575,-35.175603,-5.8898269999999995
Travessa Escambo,,Alecrim,Natal,RN,59040-138,-35.2307786,-5.8360908
Rua Escoteiro Andante,,Cidade Alta,Natal,RN,59025-230,-35.2071099,-5.7921004
Praça Escoteiro André Luiz de Freitas,,Capim Macio,Natal,RN,59078-630,-35.20449840000001,-5.8512958
Rua Escritor Alceu Amoroso Lima,,Pitimbu,Natal,RN,59069-460,-35.2428984,-5.850316599999998
Rua Escritor Eugênio Gomes,,Pajuçara,Natal,RN,59131-010,-35.24922,-5.7323094
Rua Escritor Eulício Farias Lacerda,,Ponta Negra,Natal,RN,59091-170,-35.1988895,-5.880254499999999
Rua Escritor Gilberto Amado,,Pajuçara,Natal,RN,59131-050,-35.2473039,-5.733091
Rua Escritor Humberto de Campos,,Pitimbu,Natal,RN,59069-300,-35.2398898,-5.8463981999999985
Rua Escritor Jaime Adour Câmara,,Capim Macio,Natal,RN,59082-460,-35.1949024,-5.862673
Rua Escritor Lima Barreto,,Pajuçara,Natal,RN,59131-230,-35.2463881,-5.7263293
Rua Escritor Lúcio Cardoso,,Pitimbu,Natal,RN,59069-310,-35.240793,-5.8457472
Rua Escritor Mário de Andrade,,Pitimbu,Natal,RN,59069-250,-35.2393305,-5.8474891
Rua Escritor Nilo Pereira,,Pitimbu,Natal,RN,59066-330,-35.2205763,-5.8657279
Rua Escritor Oswald de Andrade,,Pitimbu,Natal,RN,59069-350,-35.2424763,-5.845261199999999
Rua Escritor Peregrino Júnior,,Capim Macio,Natal,RN,59082-165,-35.194627600000004,-5.8623205
Rua Escritor Raimundo Nonato,,Pitimbu,Natal,RN,59066-340,-35.2213039,-5.8662861
Rua Escritora Myriam Coeli,,Dix-Sept Rosado,Natal,RN,59054-440,-35.2240605,-5.812997900000001
Avenida Esdras César da Silva,,Potengi,Natal,RN,59108-240,-35.2587657,-5.7607235
Travessa Esdras César da Silva,,Potengi,Natal,RN,59108-245,-35.2620009,-5.758717099999999
Rua Esmerina Alves da Silva,,Nossa Senhora da Apresentação,Natal,RN,59115-547,-35.2745065,-5.750815800000002
Rua Espanhola,,Pajuçara,Natal,RN,59123-617,-35.247154200000004,-5.7369496
Rua Esperantina,,Potengi,Natal,RN,59108-150,-35.262840999999995,-5.7650413
Rua Esperança,,Planalto,Natal,RN,59073-839,-35.2556955,-5.853771099999999
Rua Esperança,,Igapó,Natal,RN,59106-105,-35.2706876,-5.765080200000001
Vila Esperança,,Alecrim,Natal,RN,59040-087,-35.217594399999996,-5.797869400000001
Rua Esplanada,,Pajuçara,Natal,RN,59132-570,-35.243605,-5.7302281
Rua Esplendor,,Planalto,Natal,RN,59073-222,-35.2568301,-5.770757700000001
Rua Espírito Santo,,Neópolis,Natal,RN,59080-330,-35.2074001,-5.857473000000001
Rua Estefânia Dias de Melo,,Candelária,Natal,RN,59066-420,-35.221754,-5.858488200000001
Rua Estefânia Dias de Melo,,Pitimbu,Natal,RN,59066-305,-35.221754,-5.858488200000001
Avenida Estevam Machado,,Bom Pastor,Natal,RN,59050-080,-35.239124,-5.8056003999999986
Rua Estevam Machado,,Quintas,Natal,RN,59050-065,-35.2374256,-5.8043942999999985
Rua Estevam Machado,,Bom Pastor,Natal,RN,59050-380,-35.2374256,-5.8043942999999985
Travessa Estevam Machado,,Bom Pastor,Natal,RN,59050-085,-35.2390699,-5.8065707999999985
Rua Estevam Pascoal,,Ponta Negra,Natal,RN,59090-337,-35.1676321,-5.888400499999999
Travessa Estevam,,Alecrim,Natal,RN,59031-390,-35.2201993,-5.7988519
Vila Estevam,,Alecrim,Natal,RN,59031-373,-35.2155804,-5.7955904
Rua Estivas,,Lagoa Azul,Natal,RN,59135-420,-35.2545151,-5.729701400000001
Avenida Estrada dos Mares,,Pajuçara,Natal,RN,59133-390,-35.2304251,-5.746478799999998
Rua Estrela Cadente,,Planalto,Natal,RN,59073-079,-35.1971842,-5.7680375
Rua Estrela D'Alva,,Neópolis,Natal,RN,59088-730,-35.205152500000004,-5.8723168
Rua Estrela da Manhã,,Pajuçara,Natal,RN,59133-335,-35.2322759,-5.737195199999999
Rua Estrela do Indaiá,,Neópolis,Natal,RN,59088-090,-35.2047368,-5.8715190999999995
Travessa Estrela do Indaiá,,Neópolis,Natal,RN,59088-092,-35.2047368,-5.8715190999999995
Rua Estrela do Leste,,Nossa Senhora da Apresentação,Natal,RN,59114-830,-35.28110770000001,-5.7622179000000004
Avenida Estrela do Mar,,Ponta Negra,Natal,RN,59090-400,-35.1791965,-5.880824400000001
Rua Estrela do Mar,,Felipe Camarão,Natal,RN,59074-110,-35.25867410000001,-5.8210807
Rua Estrela do Mar,,Igapó,Natal,RN,59101-064,-35.207215000000005,-5.87826
Travessa Estrela do Mar,,Felipe Camarão,Natal,RN,59074-115,-35.2589659,-5.8215682
Rua Estrela do Norte,,Nossa Senhora da Apresentação,Natal,RN,59115-010,-35.2793052,-5.7560142
Rua Estrela do Sul,,Neópolis,Natal,RN,59088-080,-35.204173,-5.8714140000000015
Rua Estudante Gustavo Henrique Romano,,Lagoa Nova,Natal,RN,59076-800,-35.208614000000004,-5.834343799999999
Rua Estudante José Francisco de Souza Filho,,Capim Macio,Natal,RN,59080-010,-35.2082117,-5.851678
Rua Estudante Walflan Galvão dos Santos,,Candelária,Natal,RN,59064-260,-35.2246114,-5.829582299999998
Rua Estuário,,Redinha,Natal,RN,59122-636,-35.2242996,-5.7538874999999985
Rua Estância,,Igapó,Natal,RN,59104-130,-35.253918799999994,-5.7720918
Rua Estância Velha,,Neópolis,Natal,RN,59088-105,-35.1990844,-5.8805073
Rua Estância Velha,,Ponta Negra,Natal,RN,59094-670,-35.1990844,-5.8805073
Rua Estância Velha,,Pajuçara,Natal,RN,59131-520,-35.2464766,-5.723600900000001
Rua Eugenópolis,,Neópolis,Natal,RN,59088-280,-35.2038083,-5.8737260000000004
Rua Eugênio Silva,,Dix-Sept Rosado,Natal,RN,59052-305,-35.232365,-5.8088082000000005
Avenida Euzébio Rocha,,Cidade da Esperança,Natal,RN,59070-660,-35.2314075,-5.8272236
Avenida Euzébio Rocha 1000,,Cidade da Esperança,Natal,RN,59070-900,-35.2308846,-5.826724
Rua Evaldo Reis,,Santos Reis,Natal,RN,59010-570,-35.2007123,-5.7689507
Travessa Evaldo Reis,,Santos Reis,Natal,RN,59010-572,-35.2007123,-5.7689507
Rua Evaldo Vick Bezerra,,Guarapes,Natal,RN,59074-624,-35.2007123,-5.7689507
Vila Evaristo,,Quintas,Natal,RN,59050-190,-35.2234916,-5.8062032
Rua Evaristo de Macedo,,Pajuçara,Natal,RN,59125-440,-35.2313307,-5.7373002
Rua Everardo Barros de Vasconcelos,,Pajuçara,Natal,RN,59133-114,-35.2235724,-5.740182099999999
Rua Evilásio de Macedo,,Pajuçara,Natal,RN,59123-360,-35.2431479,-5.7435323999999985
Rua Ex-Combatente Antônio de Barros Lima,,Lagoa Azul,Natal,RN,59129-478,-35.264430700000005,-5.742069400000001
Rua Ex-Combatente Jaime da Silva,,Mãe Luiza,Natal,RN,59014-680,-35.183923799999995,-5.798710199999999
Rua Ex-Combatente José Conceição da Silva,,Lagoa Azul,Natal,RN,59129-476,-35.2640648,-5.7452494000000005
Rua Ex-Combatente João Simião da Costa,,Lagoa Azul,Natal,RN,59129-784,-35.264430700000005,-5.742069400000001
Rua Expedicionário Aderbal da Câmara,,Nossa Senhora de Nazaré,Natal,RN,59060-390,-35.2342028,-5.817307400000002
Rua Expedicionário José Varela,,Rocas,Natal,RN,59010-220,-35.202145200000004,-5.7727013
Travessa Expedicionário José Varela,,Rocas,Natal,RN,59010-225,-35.202145200000004,-5.7727013
Rua Expedicionário Rodoval Cabral,,Cidade Alta,Natal,RN,59025-540,-35.20939,-5.786382499999998
Rua Expedito Severiano,,Nossa Senhora da Apresentação,Natal,RN,59114-613,-35.2696393,-5.7415818
Rua Ezequias Pegado,,Tirol,Natal,RN,59014-570,-35.196637,-5.7938649999999985
Rua Fabião das Queimadas,,Lagoa Azul,Natal,RN,59139-230,-35.261577700000004,-5.7338477
Rua Fabrício Pedroza,,Areia Preta,Natal,RN,59014-030,-35.190966100000004,-5.7854031
Travessa Fagundes,,Barro Vermelho,Natal,RN,59022-490,-35.205337799999995,-5.7999735
Travessa Falésia,,Nossa Senhora da Apresentação,Natal,RN,59115-589,-35.2752715,-5.7430314000000005
Vila Familiar,,Igapó,Natal,RN,59104-235,-35.2664651,-5.7657269
Vila Familiar,,Nordeste,Natal,RN,59042-143,-35.200916,-5.7792569
Rua Farmacêutico Fernando Guilherme,,Dix-Sept Rosado,Natal,RN,59054-060,-35.2261976,-5.807065499999998
Rua Farol de Natal,,Mãe Luiza,Natal,RN,59014-323,-35.1832438,-5.7992004
Rua Fazenda Nova,,Cidade da Esperança,Natal,RN,59070-390,-35.2369131,-5.8280368
Rua Fefita Santiago,,Igapó,Natal,RN,59104-056,-35.2512561,-5.774606400000001
Rua Feira de Santana,,Potengi,Natal,RN,59120-080,-35.2460122,-5.756166899999998
Vila Feitosa,,Quintas,Natal,RN,59040-550,-35.2234916,-5.8062032
Rua Feliciano Coelho,,Praia do Meio,Natal,RN,59010-020,-35.19461079999999,-5.7784388999999985
Rua Feliciano Dias,,Praia do Meio,Natal,RN,59010-070,-35.1961244,-5.7772209000000005
Rua Felinto Manso Maciel,,Cidade Alta,Natal,RN,59025-040,-35.210736499999996,-5.786168599999999
Rua Felipe Camarão,,Felipe Camarão,Natal,RN,59072-740,-35.246644200000006,-5.833815299999999
Rua Felipe Camarão,,Igapó,Natal,RN,59104-060,-35.2523811,-5.7737058
Rua Felipe Camarão,385.0,Ribeira,Natal,RN,59012-480,-35.203448,-5.782530400000001
Rua Felipe Camarão,387.0,Cidade Alta,Natal,RN,59025-200,-35.20347329999999,-5.7826209
Travessa Felipe Camarão,,Felipe Camarão,Natal,RN,59072-741,-35.24655,-5.8353424999999985
Rua Felipe Cortez,1873.0,Lagoa Nova,Natal,RN,59056-150,-35.204440600000005,-5.8223725
Rua Felipe Cortez,1875.0,Lagoa Nova,Natal,RN,59075-150,-35.204440600000005,-5.8223725
Rua Felipe Dias,,Felipe Camarão,Natal,RN,59074-470,-35.264311299999996,-5.8218517
Vila Felipe Dias,,Felipe Camarão,Natal,RN,59074-471,-35.264311299999996,-5.8218517
Vila Felipe,,Quintas,Natal,RN,59035-590,-35.2234916,-5.8062032
Rua Felipe dos Santos,,Igapó,Natal,RN,59104-280,-35.2583404,-5.7699783999999985
Travessa Felipe dos Santos,,Igapó,Natal,RN,59104-282,-35.2583755,-5.7686848999999984
Avenida Felizardo Firmino Moura,,Nordeste,Natal,RN,59042-200,-35.2433404,-5.7920292999999985
Vila Felizardo Moura,,Nordeste,Natal,RN,59042-203,-35.2376158,-5.7982429999999985
Rua Fenix,,Nossa Senhora da Apresentação,Natal,RN,59114-279,-35.2810464,-5.740493
1ª Vila Fernandes,,Nova Descoberta,Natal,RN,59075-292,-35.2310994,-5.806734099999999
2ª Vila Fernandes,,Nova Descoberta,Natal,RN,59075-311,-35.231086299999994,-5.8067493
Travessa Fernandes,,Nova Descoberta,Natal,RN,59075-295,-35.199827899999995,-5.8184863
Vila Fernandes,,Dix-Sept Rosado,Natal,RN,59052-110,-35.23073249999999,-5.807078400000001
Vila Fernandes,,Quintas,Natal,RN,59050-111,-35.23073249999999,-5.807078400000001
Vila Fernandes,,Lagoa Nova,Natal,RN,59054-613,-35.23073249999999,-5.807078400000001
Rua Fernando Barreto,,Lagoa Nova,Natal,RN,59075-720,-35.21321270000001,-5.8232878
Rua Fernando Lima,,Lagoa Azul,Natal,RN,59132-694,-35.239635299999996,-5.721525700000001
Rua Fernando de Noronha,,Neópolis,Natal,RN,59080-240,-35.206080799999995,-5.8564266
Rua Fernão Velho,,Neópolis,Natal,RN,59086-160,-35.20564530000001,-5.8660106
Rua Ferreira Chaves,,Ribeira,Natal,RN,59012-030,-35.2043747,-5.7763773
Rua Ferreira Itajubá,,Rocas,Natal,RN,59010-250,-35.20093129999999,-5.7729862
Travessa Ferreira Itajubá,,Rocas,Natal,RN,59010-255,-35.201177799999996,-5.772682199999998
Rua Ferreira Nobre,,Alecrim,Natal,RN,59040-230,-35.2226079,-5.793885299999999
Travessa Ferreira Nobre,,Alecrim,Natal,RN,59040-310,-35.2223274,-5.7922832999999985
Vila Ferreira,,Nova Descoberta,Natal,RN,59075-245,-35.2680987,-5.7298073
Rua Ferreira de Souza,,Pajuçara,Natal,RN,59133-362,-35.2282237,-5.7351127
Rua Ferreiro Velho,,Bom Pastor,Natal,RN,59062-030,-35.23666970000001,-5.8118418
Rua Ferro Cardoso,,Rocas,Natal,RN,59012-140,-35.2006854,-5.778152400000001
Rua Ferro Cardoso,,Felipe Camarão,Natal,RN,59074-360,-35.2568135,-5.827154
Rua Ferro Cardoso,,Guarapes,Natal,RN,59074-572,-35.267458700000006,-5.833724399999999
Travessa Ferro Cardoso,,Felipe Camarão,Natal,RN,59074-355,-35.2568135,-5.827154
Vila Ferro Cardoso,,Felipe Camarão,Natal,RN,59074-365,-35.259269700000004,-5.8293623
Vila Ferroviária,,Alecrim,Natal,RN,59040-440,-35.217594399999996,-5.797869400000001
Rua Fidélis,,Potengi,Natal,RN,59110-100,-35.257271100000004,-5.7574659000000015
Rua Figueira,,Pitimbu,Natal,RN,59067-540,-35.2291114,-5.8663672999999985
Rua Figueirópolis,,Pitimbu,Natal,RN,59069-650,-49.170167,-12.1343809
Rua Filadélfia,,Neópolis,Natal,RN,59088-516,-35.2699016,-5.741796
Travessa Filgueira,,Nossa Senhora da Apresentação,Natal,RN,59114-067,-35.2786652,-5.7500957999999995
Travessa Filgueira da Foz,,Felipe Camarão,Natal,RN,59072-113,-35.23395680000001,-5.8124039000000005
Rua Filhas de Santana,,Alecrim,Natal,RN,59032-110,-35.217333399999994,-5.8032240999999996
Travessa Filó,,Felipe Camarão,Natal,RN,59072-261,-35.253304,-5.8240465
Vila Fio de Ouro,,Alecrim,Natal,RN,59040-330,-35.217594399999996,-5.797869400000001
Travessa Firmino de Brito,,Planalto,Natal,RN,59073-148,-35.251356799999996,-5.856645400000001
Vila Flamengo,,Felipe Camarão,Natal,RN,59072-140,-35.2508493,-5.816609400000001
Vila Flamengo,,Nordeste,Natal,RN,59042-263,-35.2733626,-5.6703372000000005
Rua Flamingo,,Guarapes,Natal,RN,59074-878,-35.2581923,-5.841373099999998
Vila Flor,,Nova Descoberta,Natal,RN,59075-410,-35.199892,-5.8161809999999985
Vila Flor,,Bom Pastor,Natal,RN,59060-232,-35.2001961,-5.7917768
Rua Flor da Aurora,,Ponta Negra,Natal,RN,59090-725,-35.1792144,-5.8849901
Rua Flor da Esperança,,Redinha,Natal,RN,59122-642,-35.2254974,-5.7524326
Rua Flor da Serra,,Pitimbu,Natal,RN,59069-515,-35.2421885,-5.8479817
Rua Flor de Cactus,,Lagoa Azul,Natal,RN,59138-090,-35.2673119,-5.7376121
Rua Flor de Carlinda,,Redinha,Natal,RN,59122-261,-35.2236637,-5.7469461
Rua Flor de Coral,,Redinha,Natal,RN,59122-646,-35.226113299999994,-5.7523290000000005
Rua Flor de Júpiter,,Nossa Senhora da Apresentação,Natal,RN,59114-009,-35.266328,-5.7530991999999985
Rua Flor de Laranjeira,,Pajuçara,Natal,RN,59122-377,-35.2381429,-5.7507372000000005
Rua Flor de Liz,,Pajuçara,Natal,RN,59132-696,-35.2404616,-5.722662499999998
Rua Flor de Maio,,Candelária,Natal,RN,59065-520,-35.2211369,-5.838509200000002
Rua Flor de Mucambé,,Lagoa Azul,Natal,RN,59138-110,-35.2670374,-5.7360534
Travessa Flor de Santana,,Cidade Nova,Natal,RN,59072-762,-35.2473033,-5.7354875
Rua Flor do Campo,,Pajuçara,Natal,RN,59122-264,-35.2371074,-5.746299700000001
Rua Flor do Céu,,Nossa Senhora da Apresentação,Natal,RN,59114-313,-35.2670401,-5.761856099999999
Travessa Flor do Mangue,,Nossa Senhora da Apresentação,Natal,RN,59114-196,-35.2670401,-5.761856099999999
Rua Flor do Norte,,Pajuçara,Natal,RN,59123-024,-35.2484748,-5.7348550000000005
Rua Flor do Paraíso,,Pajuçara,Natal,RN,59133-130,-35.2484748,-5.7348550000000005
Rua Flor do Sertão,,Nossa Senhora da Apresentação,Natal,RN,59114-740,-35.279051,-5.760272899999999
Travessa Flor-de-lis,,Alecrim,Natal,RN,59040-114,-35.217594399999996,-5.797869400000001
Rua Flora Rica,,Pajuçara,Natal,RN,59132-550,-35.2431981,-5.7296364
Rua Floral,,Nossa Senhora da Apresentação,Natal,RN,59115-350,-35.280166200000004,-5.7611443
Rua Florentino Cunha,,Pajuçara,Natal,RN,59122-249,-35.23594779999999,-5.746722599999999
Rua Florentino de Souza,,Nossa Senhora da Apresentação,Natal,RN,59115-599,-35.27974520000001,-5.755205200000001
Rua Florença,,Ponta Negra,Natal,RN,59091-150,-35.1998763,-5.8798982
Rua Florenço,,Pajuçara,Natal,RN,59125-260,-35.2397813,-5.727719599999999
Rua Floresta,,Rocas,Natal,RN,59010-600,-35.2038765,-5.770109099999999
Rua Floresta,,Ribeira,Natal,RN,59012-192,-35.2038765,-5.770109099999999
Rua Floresta,,Lagoa Nova,Natal,RN,59064-350,-35.2337387,-5.832602400000001
Travessa Floresta,,Dix-Sept Rosado,Natal,RN,59052-280,-35.228516,-5.8086318000000015
Travessa Floresta,,Nossa Senhora da Apresentação,Natal,RN,59114-003,-35.284068299999994,-5.758165399999998
Rua Florestal,,Mãe Luiza,Natal,RN,59014-280,-35.1920333,-5.791036800000001
Travessa Florestal,,Mãe Luiza,Natal,RN,59014-285,-35.1920333,-5.791036800000001
Rua Florestina,,Nossa Senhora da Apresentação,Natal,RN,59114-364,-35.2849436,-5.7398117
Rua Floriano Martins,,Candelária,Natal,RN,59066-270,-35.2200914,-5.854038500000001
Rua Floriano Peixoto,,Cidade Nova,Natal,RN,59072-520,-35.2017623,-5.783961
Avenida Florianópolis,,Potengi,Natal,RN,59110-000,-35.25627720000001,-5.756031200000001
Rua Florinea,,Pajuçara,Natal,RN,59131-330,-35.2460088,-5.724328
Travessa Florisval,,Nossa Senhora da Apresentação,Natal,RN,59114-082,-35.267807399999995,-5.7582160999999985
Rua Florânia,,Lagoa Nova,Natal,RN,59054-810,-35.2148042,-5.816863499999998
Rua Flávia Cristina Baracho,,Guarapes,Natal,RN,59074-843,-35.263105200000005,-5.836461
Rua Flávia Vasconcelos,,Nossa Senhora da Apresentação,Natal,RN,59114-317,-35.2652037,-5.7600432999999995
Rua Folha Dourada,,Felipe Camarão,Natal,RN,59072-340,-35.2487165,-5.8184638
Vila Fonseca,,Quintas,Natal,RN,59035-325,-35.2234916,-5.8062032
Rua Fonseca e Silva,,Alecrim,Natal,RN,59030-270,-35.2137324,-5.7929222000000005
Rua Fonseca e Silva,,Alecrim,Natal,RN,59040-270,-35.2137324,-5.7929222000000005
Rua Formiga,,Potengi,Natal,RN,59112-620,-35.2551617,-5.7511801
Travessa Formosa,,Felipe Camarão,Natal,RN,59072-111,-35.244001700000005,-5.8582366
Rua Fortaleza,,Cidade da Esperança,Natal,RN,59071-050,-35.239797100000004,-5.8283915
Rua Fortaleza,,Cidade Nova,Natal,RN,59072-826,-35.239797100000004,-5.8283915
Rua Forte dos Reis Magos,,Nossa Senhora de Nazaré,Natal,RN,59062-150,-35.22672360000001,-5.8196752
Rua Fortunato Aranha,,Lagoa Azul,Natal,RN,59139-312,-35.271685999999995,-5.7350736
Rua Fotógrafo Jorge Mário,,Planalto,Natal,RN,59073-095,-35.260648100000004,-5.851938
Rua Fotógrafo Jornalístico Washington José,,Bom Pastor,Natal,RN,59060-760,-120.7401385,47.751074100000004
Rua Foz do Iguaçu,,Pitimbu,Natal,RN,59068-660,-35.2370338,-5.854884699999999
Rua Foz do Jordão,,Nossa Senhora da Apresentação,Natal,RN,59114-770,-35.2795044,-5.7606353
Rua Fragatas,,Pajuçara,Natal,RN,59132-560,-35.243342,-5.729960500000002
Rua Francilene,,Lagoa Azul,Natal,RN,59139-569,-35.2604535,-5.7363415999999985
Vila Francinete,,Nova Descoberta,Natal,RN,59075-054,-35.199521999999995,-5.8232887
Rua Francinópolis,,Potengi,Natal,RN,59112-050,-35.2562956,-5.759789700000001
Rua Francisca Alves de Oliveira,,Lagoa Azul,Natal,RN,59139-575,-35.273221299999996,-5.7316363
Rua Francisca Antônio de Sá,,Lagoa Azul,Natal,RN,59139-590,-35.227100899999996,-5.7495726
Rua Francisca Campos,,Felipe Camarão,Natal,RN,59074-370,-35.254381200000005,-5.8285583
Rua Francisca Campos,,Guarapes,Natal,RN,59074-564,-35.254381200000005,-5.8285583
Travessa Francisca Campos,,Felipe Camarão,Natal,RN,59074-371,-35.2519955,-5.827248399999998
Rua Francisca Ferreira de Souza,,Nossa Senhora da Apresentação,Natal,RN,59114-175,-35.265154100000004,-5.750325
Rua Francisca Gomes da Silva,,Planalto,Natal,RN,59073-193,-35.26491,-5.8527146
Rua Francisca Maria da Conceição,,Lagoa Azul,Natal,RN,59129-792,-35.274731,-5.7270610999999985
Rua Francisca Oliveira,,Lagoa Azul,Natal,RN,59139-615,-35.274731,-5.7270610999999985
Rua Francisca Paula Alves,,Barro Vermelho,Natal,RN,59022-060,-35.2069239,-5.7974501
Rua Francisca Sales,,Redinha,Natal,RN,59122-475,-35.227100899999996,-5.7495726
Rua Francisco Aires de Carvalho,,Neópolis,Natal,RN,59086-360,-35.2121987,-5.868378599999999
1ª Vila Francisco Alves,828.0,Alecrim,Natal,RN,59032-050,-35.2148539,-5.8028637000000005
2ª Vila Francisco Alves,,Alecrim,Natal,RN,59032-215,-35.2151185,-5.802983300000001
Rua Francisco Alves Câmara,,Alecrim,Natal,RN,59037-430,-35.22410120000001,-5.802410900000001
Rua Francisco Alves,,Alecrim,Natal,RN,59040-210,-35.22410120000001,-5.802410900000001
Rua Francisco Alves,,Quintas,Natal,RN,59040-474,-35.22636749999999,-5.795646499999999
Rua Francisco Alves da Silva,,Nossa Senhora da Apresentação,Natal,RN,59114-160,-35.2640299,-5.749896700000001
Rua Francisco Antônio Cruz,,Nova Descoberta,Natal,RN,59056-460,-35.19957120000001,-5.8194776
Rua Francisco Aprígio,,Nossa Senhora da Apresentação,Natal,RN,59114-100,-35.2694958,-5.7565428
Rua Francisco Bernardo da Silva,,Pajuçara,Natal,RN,59133-324,-35.2320097,-5.7330735
Rua Francisco Bicalho,,Rocas,Natal,RN,59010-350,-35.1984539,-5.7740731
Rua Francisco Borges de Oliveira,,Lagoa Nova,Natal,RN,59063-370,-35.2164751,-5.8216467000000005
Rua Francisco C. de Assis de Medeiros,,Capim Macio,Natal,RN,59078-105,-35.2014034,-5.8587885
Rua Francisco Canindé da Silva,,Guarapes,Natal,RN,59074-844,-35.2333455,-5.736634099999999
Rua Francisco Celestino de Medeiros,,Redinha,Natal,RN,59122-276,-35.2338369,-5.756849799999999
Rua Francisco Cunha,,Bom Pastor,Natal,RN,59060-270,-35.2399821,-5.818046900000001
Rua Francisco Damião,,Planalto,Natal,RN,59073-124,-35.2545919,-5.8495683
Rua Francisco Dantas,,Barro Vermelho,Natal,RN,59030-710,-35.210187899999994,-5.7957616
Travessa Francisco Dantas,,Pajuçara,Natal,RN,59122-266,-35.245983100000004,-5.736892099999999
Rua Francisco Eduardo,,Planalto,Natal,RN,59073-356,-35.2473027,-5.843032599999999
Rua Francisco Elias Lourenço,,Planalto,Natal,RN,59073-142,-35.2586591,-5.8598899000000015
Rua Francisco Fernandes Costa,,Capim Macio,Natal,RN,59078-520,-35.1993911,-5.8519071999999985
Rua Francisco Ferreira de Lima,,Lagoa Nova,Natal,RN,59075-800,-35.20989470000001,-5.8220996
Travessa Francisco Figueiredo,,Lagoa Azul,Natal,RN,59138-601,-35.260116700000005,-5.728235
Rua Francisco Gorgônio,,Lagoa Nova,Natal,RN,59063-630,-35.2164751,-5.8216467000000005
Rua Francisco Gregório Filho,,Pajuçara,Natal,RN,59123-398,-35.242396899999996,-5.7412291
Rua Francisco Gurgel,,Ponta Negra,Natal,RN,59090-050,-35.177918299999995,-5.8728032
Rua Francisco Inácio Sobrinho,,Nossa Senhora da Apresentação,Natal,RN,59114-848,-35.2640299,-5.749896700000001
